,cfga,cfgm,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd
Steve Blake,1.0568181818181819,0.375,1.3179545454545454,4.325340909090909,38.60227272727273,31.613636363636363,0.8409090909090909,0.2159090909090909,0.45454545454545453,0.9431818181818182,0.8333333333333334
Robert Covington,5.3561643835616435,2.041095890410959,1.8601369863013706,4.006027397260273,43.78082191780822,28.84931506849315,0.4246575342465753,0.1506849315068493,1.7534246575342465,3.3972602739726026,2.0317460317460316
Patrick Beverley,3.406779661016949,1.3220338983050848,2.181016949152543,4.241016949152542,61.016949152542374,48.33898305084746,1.0338983050847457,0.423728813559322,1.1016949152542372,1.8305084745762712,1.4130434782608696
Udonis Haslem,1.6708860759493671,0.810126582278481,0.7986075949367089,2.984683544303797,20.670886075949365,16.329113924050635,0.12658227848101267,0.0759493670886076,1.1265822784810127,2.050632911392405,1.934782608695652
Anthony Tolliver,1.1585365853658536,0.573170731707317,1.2465853658536585,3.966097560975611,28.134146341463413,21.9390243902439,0.24390243902439024,0.13414634146341464,1.4146341463414633,2.6463414634146343,1.901639344262295
Anthony Bennett,1.9420289855072463,0.9420289855072463,0.8892753623188406,3.3078260869565206,25.695652173913043,19.869565217391305,0.10144927536231885,0.11594202898550725,1.1594202898550725,2.072463768115942,1.6666666666666667
Taj Gibson,5.933333333333334,3.0,1.740133333333334,3.9350666666666667,35.306666666666665,24.213333333333335,0.3333333333333333,0.13333333333333333,2.2133333333333334,4.946666666666666,2.2739726027397262
Anthony Davis,9.174418604651162,5.069767441860465,1.960813953488372,3.222441860465115,49.848837209302324,29.91860465116279,0.3372093023255814,0.18604651162790697,2.883720930232558,6.046511627906977,3.4444444444444446
CJ Miles,5.430379746835443,2.2531645569620253,1.5631645569620252,3.600759493670884,31.82278481012658,18.924050632911392,0.3037974683544304,0.13924050632911392,0.6582278481012658,1.3037974683544304,1.04
Kevin Seraphin,3.7717391304347827,1.9456521739130435,0.9808695652173917,3.8411956521739135,23.445652173913043,16.369565217391305,0.18478260869565216,0.05434782608695652,1.8804347826086956,3.9565217391304346,2.1625
James Ennis,1.4074074074074074,0.6049382716049383,0.9491358024691358,3.34641975308642,14.320987654320987,9.814814814814815,0.08641975308641975,0.09876543209876543,0.6419753086419753,1.2098765432098766,1.2682926829268293
John Wall,7.103448275862069,3.1379310344827585,2.3770114942528733,3.9478160919540226,94.96551724137932,70.89655172413794,1.8505747126436782,1.1494252873563218,0.735632183908046,1.4137931034482758,1.0158730158730158
Solomon Hill,4.2682926829268295,1.6951219512195121,1.9762195121951218,4.093170731707318,41.207317073170735,29.414634146341463,0.5609756097560976,0.1951219512195122,1.0,1.7926829268292683,1.2058823529411764
Robin Lopez,5.421875,2.984375,1.8004687499999994,3.9443750000000004,27.5625,17.765625,0.28125,0.078125,4.03125,8.40625,4.095238095238095
Ish Smith,3.473684210526316,1.2894736842105263,0.8196052631578946,3.0884210526315785,28.276315789473685,20.88157894736842,0.23684210526315788,0.2236842105263158,0.5526315789473685,0.881578947368421,1.3125
Lance Stephenson,3.8133333333333335,1.6133333333333333,1.3881333333333332,3.246133333333335,40.986666666666665,30.24,0.5866666666666667,0.3333333333333333,0.6533333333333333,1.0266666666666666,1.1136363636363635
JJ Hickson,4.45679012345679,1.9753086419753085,1.202962962962963,3.7428395061728406,26.296296296296298,17.80246913580247,0.1728395061728395,0.07407407407407407,2.049382716049383,3.925925925925926,2.2739726027397262
Brandon Knight,6.057971014492754,2.550724637681159,2.075507246376812,3.8657971014492754,66.18840579710145,46.405797101449274,1.0289855072463767,0.37681159420289856,0.7971014492753623,1.3478260869565217,1.1224489795918366
Jae Crowder,2.898876404494382,1.3370786516853932,1.3691011235955055,4.019999999999998,30.202247191011235,21.876404494382022,0.3258426966292135,0.1348314606741573,1.1573033707865168,2.056179775280899,1.537313432835821
Spencer Hawes,1.9540229885057472,0.8505747126436781,1.039310344827586,3.7900000000000014,27.885057471264368,21.183908045977013,0.27586206896551724,0.13793103448275862,1.6896551724137931,3.3563218390804597,1.9864864864864864
Elfrid Payton,6.7073170731707314,2.8536585365853657,2.2,4.352317073170732,67.7439024390244,51.84146341463415,1.3658536585365855,0.47560975609756095,1.2560975609756098,2.1707317073170733,1.5846153846153845
Tiago Splitter,4.444444444444445,2.3015873015873014,1.3057142857142856,4.030158730158731,31.92063492063492,23.714285714285715,0.3968253968253968,0.09523809523809523,2.2222222222222223,4.412698412698413,2.3728813559322033
Thabo Sefolosha,2.418181818181818,1.1454545454545455,1.2763636363636361,4.101090909090909,29.927272727272726,23.036363636363635,0.5272727272727272,0.07272727272727272,0.6727272727272727,1.4727272727272727,0.9736842105263158
Kyle Korver,3.3870967741935485,1.3978494623655915,2.3001075268817206,4.178387096774193,38.784946236559136,27.763440860215052,0.6451612903225806,0.16129032258064516,1.8064516129032258,3.4731182795698925,1.9534883720930232
Travis Wear,1.0617283950617284,0.49382716049382713,0.5916049382716049,2.7192592592592595,13.469135802469136,10.061728395061728,0.08641975308641975,0.07407407407407407,0.5185185185185185,1.123456790123457,1.0769230769230769
Brandon Bass,4.767441860465116,2.395348837209302,1.5861627906976734,4.085348837209302,36.06976744186046,24.976744186046513,0.32558139534883723,0.08139534883720931,1.4767441860465116,2.7093023255813953,1.6710526315789473
Wilson Chandler,6.878048780487805,3.0853658536585367,2.0640243902439024,3.919146341463414,44.59756097560975,29.402439024390244,0.5487804878048781,0.15853658536585366,1.646341463414634,2.9146341463414633,1.8243243243243243
Cory Jefferson,1.635135135135135,0.7972972972972973,0.5166216216216217,2.971756756756756,11.567567567567568,8.527027027027026,0.05405405405405406,0.013513513513513514,0.7027027027027027,1.472972972972973,1.4444444444444444
Kris Humphries,2.5064935064935066,1.1688311688311688,1.2106493506493505,3.4946753246753244,32.64935064935065,24.766233766233768,0.37662337662337664,0.025974025974025976,1.5584415584415585,2.9220779220779223,2.0689655172413794
Timofey Mozgov,5.145631067961165,2.8155339805825244,1.8164077669902914,4.294757281553399,35.699029126213595,25.320388349514563,0.3592233009708738,0.0970873786407767,3.2427184466019416,7.058252427184466,3.2745098039215685
Jusuf Nurkic,4.089743589743589,1.8205128205128205,0.9603846153846155,3.237051282051282,23.102564102564102,15.807692307692308,0.28205128205128205,0.11538461538461539,2.128205128205128,4.397435897435898,2.8620689655172415
Justin Holiday,0.9702970297029703,0.38613861386138615,0.4836633663366337,2.7422772277227736,8.861386138613861,5.9405940594059405,0.09900990099009901,0.039603960396039604,0.24752475247524752,0.5148514851485149,0.78125
Garrett Temple,0.9,0.37142857142857144,0.7847142857142859,3.427428571428571,14.971428571428572,10.857142857142858,0.24285714285714285,0.04285714285714286,0.2571428571428571,0.4857142857142857,0.782608695652174
Luke Babbitt,0.7142857142857143,0.2619047619047619,0.7354761904761906,3.3464285714285724,12.178571428571429,9.238095238095237,0.07142857142857142,0.023809523809523808,0.7619047619047619,1.3333333333333333,1.4883720930232558
Anthony Morrow,3.2962962962962963,1.308641975308642,1.5024691358024693,3.6976543209876556,22.185185185185187,13.17283950617284,0.16049382716049382,0.037037037037037035,0.8148148148148148,1.4938271604938271,1.2
Greivis Vasquez,3.883720930232558,1.5348837209302326,1.6733720930232552,4.135581395348838,58.03488372093023,45.093023255813954,1.058139534883721,0.4069767441860465,0.7558139534883721,1.3255813953488371,1.0833333333333333
CJ Watson,2.492957746478873,0.971830985915493,1.4504225352112672,3.4939436619718314,47.563380281690144,37.028169014084504,0.8450704225352113,0.19718309859154928,0.29577464788732394,0.8732394366197183,0.6176470588235294
Amar'e Stoudemire,5.506666666666667,3.2,1.124133333333333,3.241733333333334,28.92,18.453333333333333,0.17333333333333334,0.04,2.5733333333333333,4.946666666666666,3.0634920634920637
Ramon Sessions,3.1012658227848102,1.1518987341772151,1.2358227848101264,3.923417721518988,42.151898734177216,32.835443037974684,0.6835443037974683,0.20253164556962025,0.46835443037974683,0.7215189873417721,1.0277777777777777
Dante Exum,1.170731707317073,0.4146341463414634,1.5770731707317076,4.285365853658535,45.170731707317074,36.81707317073171,0.6829268292682927,0.3048780487804878,0.5121951219512195,0.8048780487804879,0.875
Rudy Gay,9.789473684210526,4.407894736842105,2.126973684210526,3.608157894736842,54.4078947368421,32.86842105263158,0.5657894736842105,0.32894736842105265,1.3289473684210527,2.3947368421052633,1.6031746031746033
Matthew Dellavedova,1.8068181818181819,0.5568181818181818,1.5001136363636363,4.228181818181818,42.69318181818182,34.11363636363637,0.6363636363636364,0.2159090909090909,1.0340909090909092,1.8181818181818181,1.2465753424657535
Pero Antic,1.3010752688172043,0.5161290322580645,0.8813978494623654,3.36021505376344,20.236559139784948,15.043010752688172,0.11827956989247312,0.053763440860215055,1.4516129032258065,2.881720430107527,1.8243243243243243
Quincy Acy,,,,,,,,,,,
Drew Gooden,1.5060240963855422,0.5180722891566265,0.85710843373494,2.9920481927710845,22.08433734939759,16.698795180722893,0.2289156626506024,0.07228915662650602,1.036144578313253,1.8674698795180722,1.6862745098039216
Dwyane Wade,12.076923076923077,5.753846153846154,1.9807692307692304,3.762153846153846,61.07692307692308,36.76923076923077,0.7846153846153846,0.7076923076923077,1.1384615384615384,1.8615384615384616,1.4230769230769231
Joey Dorsey,1.303030303030303,0.7474747474747475,0.598787878787879,3.0191919191919188,11.696969696969697,9.191919191919192,0.12121212121212122,0.050505050505050504,1.3636363636363635,2.505050505050505,2.288135593220339
Patrick Patterson,2.2941176470588234,1.0705882352941176,1.7809411764705878,4.015764705882352,44.50588235294118,36.1764705882353,0.43529411764705883,0.16470588235294117,2.5294117647058822,4.91764705882353,2.5903614457831323
Gordon Hayward,6.151898734177215,2.6835443037974684,2.3072151898734177,4.020126582278482,66.17721518987342,44.67088607594937,0.9493670886075949,0.5949367088607594,0.9873417721518988,1.620253164556962,1.4181818181818182
Marco Belinelli,2.4935064935064934,1.155844155844156,1.4355844155844157,3.95753246753247,30.12987012987013,21.064935064935064,0.4675324675324675,0.11688311688311688,0.7402597402597403,1.2727272727272727,1.3255813953488371
Shawn Marion,1.9673913043478262,0.8478260869565217,0.8163043478260872,2.7296739130434786,16.08695652173913,12.184782608695652,0.2391304347826087,0.05434782608695652,0.4673913043478261,0.9565217391304348,1.0
Rodney Hood,3.2037037037037037,1.3333333333333333,1.3729629629629625,3.8737037037037036,32.03703703703704,22.85185185185185,0.46296296296296297,0.1111111111111111,0.7962962962962963,1.3333333333333333,1.2647058823529411
DeMarre Carroll,4.318681318681318,2.1538461538461537,2.0283516483516486,3.8203296703296705,46.43956043956044,33.73626373626374,0.6703296703296703,0.06593406593406594,1.8131868131868132,3.1868131868131866,2.1153846153846154
Mike Dunleavy,3.013333333333333,1.3333333333333333,2.211333333333333,4.491199999999998,37.68,27.56,0.5866666666666667,0.17333333333333334,1.12,2.1066666666666665,1.2923076923076924
Jimmer Fredette,0.9186046511627907,0.36046511627906974,0.43244186046511635,2.4196511627906983,8.779069767441861,5.9186046511627906,0.11627906976744186,0.08139534883720931,0.12790697674418605,0.27906976744186046,0.5789473684210527
Hedo Turkoglu,0.7291666666666666,0.28125,0.5342708333333334,3.0968750000000007,11.40625,8.520833333333334,0.0625,0.010416666666666666,0.3958333333333333,0.9166666666666666,0.8444444444444444
Jonas Valanciunas,6.940476190476191,3.9285714285714284,1.744404761904762,4.0021428571428554,38.82142857142857,26.797619047619047,0.19047619047619047,0.011904761904761904,3.75,7.988095238095238,3.7951807228915664
Robert Sacre,2.2560975609756095,0.8902439024390244,0.9013414634146341,3.19439024390244,19.536585365853657,14.146341463414634,0.10975609756097561,0.08536585365853659,1.8780487804878048,3.475609756097561,2.4838709677419355
Trevor Booker,3.308641975308642,1.728395061728395,1.3514814814814817,4.105925925925926,42.67901234567901,34.27160493827161,0.30864197530864196,0.14814814814814814,1.0493827160493827,2.1481481481481484,1.2686567164179106
Jason Maxiell,1.5731707317073171,0.6951219512195121,0.7232926829268292,3.006463414634146,12.146341463414634,8.890243902439025,0.08536585365853659,0.012195121951219513,1.2073170731707317,2.3658536585365852,1.8
Blake Griffin,8.425287356321839,4.540229885057471,2.1040229885057466,3.502068965517241,79.28735632183908,54.7816091954023,0.6206896551724138,0.42528735632183906,2.5977011494252875,5.091954022988506,2.825
Brandan Wright,3.8461538461538463,2.358974358974359,1.2130769230769232,3.7944871794871804,23.935897435897434,17.5,0.19230769230769232,0.038461538461538464,2.4743589743589745,5.0,2.6805555555555554
Bojan Bogdanovic,3.3295454545454546,1.6931818181818181,1.6444318181818176,4.030340909090909,24.113636363636363,14.590909090909092,0.23863636363636365,0.13636363636363635,0.8409090909090909,1.4886363636363635,1.15625
Ray McCallum,3.1341463414634148,1.451219512195122,1.333414634146341,3.7156097560975603,40.1219512195122,31.195121951219512,0.6829268292682927,0.3048780487804878,0.6585365853658537,0.9390243902439024,1.2857142857142858
Omer Asik,4.626506024096385,2.3132530120481927,1.5761445783132528,3.6762650602409637,37.59036144578313,28.97590361445783,0.26506024096385544,0.04819277108433735,3.9397590361445785,7.63855421686747,4.0875
Henry Sims,3.1707317073170733,1.6341463414634145,1.1962195121951216,3.7562195121951216,35.792682926829265,27.0609756097561,0.3048780487804878,0.18292682926829268,1.7682926829268293,3.548780487804878,2.0714285714285716
Dante Cunningham,2.0714285714285716,0.9571428571428572,1.8242857142857143,4.45342857142857,27.9,21.571428571428573,0.3,0.02857142857142857,1.4857142857142858,2.9857142857142858,1.6774193548387097
Tristan Thompson,4.941747572815534,2.6407766990291264,2.018058252427185,4.237961165048544,34.70873786407767,25.718446601941746,0.34951456310679613,0.02912621359223301,3.436893203883495,6.592233009708738,3.4705882352941178
Charlie Villanueva,1.6744186046511629,0.6976744186046512,0.584767441860465,3.4017441860465096,15.976744186046512,10.593023255813954,0.05813953488372093,0.046511627906976744,0.8372093023255814,1.6627906976744187,1.44
Marreese Speights,3.6526315789473682,1.768421052631579,0.8674736842105263,3.537473684210525,24.905263157894737,15.442105263157895,0.2736842105263158,0.09473684210526316,2.0631578947368423,4.136842105263158,2.36144578313253
Damjan Rudez,0.8536585365853658,0.3902439024390244,0.8873170731707317,3.460365853658537,14.841463414634147,10.707317073170731,0.18292682926829268,0.0975609756097561,0.25609756097560976,0.5365853658536586,0.6774193548387096
Chase Budinger,2.6097560975609757,1.1951219512195121,1.0719512195121952,3.3390243902439027,20.51219512195122,14.182926829268293,0.21951219512195122,0.14634146341463414,1.0365853658536586,1.5975609756097562,1.7708333333333333
Tobias Harris,7.5394736842105265,3.5921052631578947,2.144605263157894,3.697368421052629,48.96052631578947,32.01315789473684,0.2894736842105263,0.039473684210526314,1.6710526315789473,3.1052631578947367,2.1166666666666667
Lou Williams,6.1647058823529415,2.4941176470588236,1.608,3.838588235294118,40.188235294117646,23.470588235294116,0.7764705882352941,0.24705882352941178,0.7176470588235294,1.035294117647059,1.1296296296296295
Eric Gordon,4.861538461538461,1.8153846153846154,2.253692307692307,4.067846153846153,45.03076923076923,28.784615384615385,0.9846153846153847,0.6461538461538462,0.7846153846153846,1.323076923076923,1.0
Boris Diaw,4.146067415730337,2.191011235955056,1.7060674157303375,4.140674157303369,54.0,42.73033707865169,0.5842696629213483,0.43820224719101125,2.393258426966292,4.269662921348314,2.5357142857142856
Matt Bonner,0.8953488372093024,0.38372093023255816,0.8323255813953488,4.013720930232558,18.13953488372093,14.80232558139535,0.11627906976744186,0.05813953488372093,0.9651162790697675,1.9534883720930232,1.537037037037037
Ian Mahinmi,2.3380281690140845,1.352112676056338,1.0847887323943661,3.4591549295774637,21.64788732394366,16.985915492957748,0.352112676056338,0.028169014084507043,2.112676056338028,4.661971830985915,2.459016393442623
Allen Crabbe,0.7283950617283951,0.32098765432098764,0.6428395061728396,2.7529629629629637,10.37037037037037,7.888888888888889,0.08641975308641975,0.012345679012345678,0.2839506172839506,0.5802469135802469,1.0
Danny Green,3.4157303370786516,1.404494382022472,2.1168539325842697,4.459101123595507,46.57303370786517,34.73033707865169,0.8314606741573034,0.21348314606741572,1.4831460674157304,3.0786516853932584,1.5903614457831325
Russell Westbrook,11.695121951219512,4.939024390243903,1.9052439024390246,3.3415853658536583,74.20731707317073,45.81707317073171,0.7073170731707317,0.7804878048780488,0.7682926829268293,1.3414634146341464,1.1886792452830188
Dirk Nowitzki,6.183908045977011,2.7241379310344827,1.761149425287357,3.516666666666667,51.839080459770116,34.666666666666664,0.42528735632183906,0.16091954022988506,2.8505747126436782,5.459770114942529,3.0617283950617282
Luc Mbah a Moute,3.1341463414634148,1.3048780487804879,1.597682926829269,3.354268292682926,44.48780487804878,33.63414634146341,0.3048780487804878,0.1951219512195122,2.0609756097560976,4.012195121951219,2.5223880597014925
DeMar DeRozan,11.6,4.615384615384615,2.3709230769230767,4.03,57.15384615384615,33.16923076923077,0.8,0.2153846153846154,1.0769230769230769,1.9384615384615385,1.25
Glen Davis,2.2111111111111112,1.1333333333333333,0.7706666666666665,3.880666666666666,15.666666666666666,11.144444444444444,0.15555555555555556,0.03333333333333333,1.211111111111111,2.4,1.5352112676056338
Tim Duncan,7.674157303370786,4.146067415730337,1.7561797752808994,3.568876404494382,56.842696629213485,41.752808988764045,0.5730337078651685,0.23595505617977527,4.089887640449438,8.730337078651685,4.333333333333333
Wayne Ellington,3.341463414634146,1.3658536585365855,1.4391463414634142,3.3608536585365862,25.134146341463413,15.71951219512195,0.25609756097560976,0.15853658536585366,0.4268292682926829,0.7439024390243902,0.9459459459459459
Mason Plumlee,4.863636363636363,2.6136363636363638,1.4653409090909095,4.32306818181818,30.625,21.136363636363637,0.29545454545454547,0.09090909090909091,3.409090909090909,6.136363636363637,3.488372093023256
Matt Barnes,2.789473684210526,1.4105263157894736,2.0585263157894738,4.15073684210526,34.37894736842105,24.063157894736843,0.3473684210526316,0.17894736842105263,1.1789473684210525,2.1789473684210527,1.382716049382716
Shabazz Napier,1.2173913043478262,0.42028985507246375,1.0165217391304349,3.0553623188405807,33.26086956521739,26.869565217391305,0.42028985507246375,0.15942028985507245,0.463768115942029,0.6811594202898551,1.0666666666666667
Michael KiddGilchrist,5.421052631578948,2.56140350877193,2.043333333333334,4.264561403508773,38.1578947368421,25.63157894736842,0.6140350877192983,0.05263157894736842,1.368421052631579,2.8596491228070176,1.5294117647058822
Iman Shumpert,2.9069767441860463,1.1162790697674418,1.8413953488372088,4.0503488372093015,36.51162790697674,26.162790697674417,0.5116279069767442,0.16279069767441862,0.9534883720930233,1.8255813953488371,1.2615384615384615
JJ Redick,4.40625,1.9270833333333333,2.3036458333333325,4.310624999999999,37.40625,22.59375,0.6875,0.20833333333333334,0.9166666666666666,1.84375,1.1428571428571428
Harrison Barnes,3.466019417475728,1.7087378640776698,2.1632038834951466,4.460873786407768,37.932038834951456,27.0873786407767,0.7572815533980582,0.0970873786407767,1.9320388349514563,3.6116504854368934,2.094736842105263
Ryan Anderson,3.4186046511627906,1.558139534883721,1.3482558139534881,2.967209302325581,31.709302325581394,20.197674418604652,0.13953488372093023,0.08139534883720931,2.104651162790698,3.7674418604651163,2.7846153846153845
Dennis Schroder,5.010309278350515,2.134020618556701,1.3669072164948457,4.212371134020619,50.18556701030928,36.79381443298969,1.0206185567010309,0.21649484536082475,0.36082474226804123,0.5876288659793815,0.8333333333333334
Serge Ibaka,5.0,2.421875,2.1953125,3.9823437499999996,57.453125,41.96875,0.265625,0.09375,3.78125,9.265625,3.78125
Tyson Chandler,4.132530120481928,2.6987951807228914,1.8740963855421682,3.68566265060241,39.28915662650602,29.97590361445783,0.5301204819277109,0.04819277108433735,4.867469879518072,9.53012048192771,5.17948717948718
Jerryd Bayless,2.659090909090909,1.1363636363636365,1.4342045454545456,3.8872727272727277,42.82954545454545,32.5,1.1477272727272727,0.19318181818181818,0.7954545454545454,1.3977272727272727,1.1864406779661016
Richard Jefferson,1.8735632183908046,0.6896551724137931,1.039310344827586,3.6954022988505733,21.275862068965516,14.988505747126437,0.19540229885057472,0.08045977011494253,0.8275862068965517,1.6551724137931034,1.2857142857142858
Shawne Williams,1.28,0.52,1.0161333333333333,3.6282666666666676,24.066666666666666,18.92,0.16,0.06666666666666667,1.28,2.56,1.9591836734693877
Carl Landry,2.7051282051282053,1.4487179487179487,1.0066666666666666,3.579999999999999,21.307692307692307,14.538461538461538,0.20512820512820512,0.05128205128205128,1.2564102564102564,2.282051282051282,1.6065573770491803
Victor Oladipo,9.11111111111111,3.986111111111111,2.5295833333333326,4.2574999999999985,65.52777777777777,42.166666666666664,0.9305555555555556,0.2916666666666667,1.2916666666666667,2.361111111111111,1.5
Jason Thompson,3.1951219512195124,1.475609756097561,1.6585365853658534,4.055975609756097,34.91463414634146,26.865853658536587,0.34146341463414637,0.15853658536585366,2.5365853658536586,4.902439024390244,2.6666666666666665
Tony Snell,1.9052631578947368,0.8526315789473684,1.1640000000000001,3.717894736842106,18.568421052631578,12.76842105263158,0.4105263157894737,0.06315789473684211,0.5578947368421052,1.105263157894737,1.0392156862745099
Dion Waiters,5.91358024691358,2.3209876543209877,1.8041975308641978,3.9197530864197536,35.39506172839506,20.14814814814815,0.4444444444444444,0.24691358024691357,0.9382716049382716,1.654320987654321,1.1176470588235294
Andre Miller,2.4523809523809526,1.2857142857142858,0.9750000000000001,3.8095238095238093,37.54761904761905,30.428571428571427,0.5357142857142857,0.47619047619047616,0.3333333333333333,0.6190476190476191,0.8
Kent Bazemore,2.0303030303030303,0.9090909090909091,1.2266666666666661,4.071010101010101,23.494949494949495,17.22222222222222,0.37373737373737376,0.09090909090909091,0.696969696969697,1.404040404040404,1.15
Tayshaun Prince,2.727272727272727,1.1428571428571428,1.2336363636363636,3.070909090909091,27.98701298701299,21.233766233766232,0.36363636363636365,0.16883116883116883,0.974025974025974,1.948051948051948,1.4423076923076923
Klay Thompson,9.07,3.89,2.3249,4.247999999999999,44.69,23.45,0.75,0.29,0.94,1.96,1.205128205128205
Terrence Ross,4.476744186046512,1.8488372093023255,1.831627906976744,4.308023255813952,25.88372093023256,15.011627906976743,0.18604651162790697,0.12790697674418605,0.7790697674418605,1.6046511627906976,1.046875
Gerald Henderson,5.914634146341464,2.475609756097561,2.0348780487804876,4.214146341463414,41.96341463414634,27.585365853658537,0.4878048780487805,0.2926829268292683,0.6219512195121951,1.2682926829268293,0.9807692307692307
Andre Drummond,10.301204819277109,4.9879518072289155,2.0354216867469876,3.9995180722891557,37.44578313253012,21.93975903614458,0.2891566265060241,0.03614457831325301,4.253012048192771,8.891566265060241,4.304878048780488
Nicolas Batum,2.888888888888889,1.1358024691358024,2.3130864197530867,4.077901234567902,58.901234567901234,46.358024691358025,0.8395061728395061,0.3950617283950617,1.1851851851851851,2.345679012345679,1.4328358208955223
Phil Pressey,0.9767441860465116,0.3953488372093023,0.5167441860465115,2.6583720930232544,17.1046511627907,13.55813953488372,0.29069767441860467,0.16279069767441862,0.20930232558139536,0.3372093023255814,0.75
Arron Afflalo,6.445783132530121,2.6987951807228914,2.1174698795180724,4.036385542168673,36.25301204819277,22.253012048192772,0.5662650602409639,0.1686746987951807,0.5060240963855421,0.927710843373494,0.9767441860465116
Cody Zeller,3.2222222222222223,1.5396825396825398,1.767777777777777,4.4228571428571435,52.03174603174603,43.17460317460318,0.3968253968253968,0.015873015873015872,1.9682539682539681,4.031746031746032,2.066666666666667
Marcus Morris,4.289156626506024,1.9518072289156627,1.6928915662650599,3.9987951807228908,39.33734939759036,27.349397590361445,0.39759036144578314,0.10843373493975904,1.5180722891566265,2.855421686746988,1.6363636363636365
Derrick Rose,9.833333333333334,4.075757575757576,2.138181818181818,4.089696969696968,78.98484848484848,55.07575757575758,1.5606060606060606,0.48484848484848486,0.9090909090909091,1.7878787878787878,1.0526315789473684
Quincy Pondexter,2.4705882352941178,1.1411764705882352,1.5776470588235294,3.8710588235294114,26.235294117647058,18.51764705882353,0.4470588235294118,0.15294117647058825,0.8470588235294118,1.611764705882353,1.1428571428571428
Luis Scola,4.634146341463414,2.268292682926829,1.4417073170731711,4.237073170731707,43.829268292682926,32.01219512195122,0.3902439024390244,0.10975609756097561,1.2926829268292683,2.6951219512195124,1.4722222222222223
Marcin Gortat,6.782608695652174,3.869565217391304,2.0616304347826087,4.1255434782608695,48.79347826086956,36.58695652173913,0.43478260869565216,0.14130434782608695,3.847826086956522,7.880434782608695,3.847826086956522
Kawhi Leonard,6.802816901408451,3.295774647887324,2.348450704225353,4.393098591549297,51.32394366197183,33.0,0.9295774647887324,0.2676056338028169,1.3380281690140845,2.7183098591549295,1.5833333333333333
Al Jefferson,10.208333333333334,4.763888888888889,1.7219444444444445,3.369027777777778,40.388888888888886,23.36111111111111,0.4583333333333333,0.20833333333333334,3.5694444444444446,6.569444444444445,3.953846153846154
Devin Harris,2.825,1.3125,1.5167499999999996,4.143625000000001,45.4,34.65,0.4875,0.275,0.675,1.2625,1.0
Shane Larkin,2.4634146341463414,1.0609756097560976,1.6028048780487802,3.9097560975609738,50.6219512195122,41.451219512195124,0.6707317073170732,0.36585365853658536,0.7804878048780488,1.4024390243902438,1.103448275862069
Tarik Black,2.776315789473684,1.5526315789473684,1.0781578947368418,3.410657894736841,22.07894736842105,16.960526315789473,0.05263157894736842,0.06578947368421052,1.7894736842105263,3.236842105263158,2.3448275862068964
JaKarr Sampson,2.375,1.125,1.063625,4.1635,21.4875,15.0,0.2375,0.025,0.85,1.8625,1.1333333333333333
Nerlens Noel,5.7439024390243905,2.682926829268293,1.9336585365853656,3.7675609756097566,44.30487804878049,32.02439024390244,0.3780487804878049,0.25609756097560976,3.902439024390244,8.670731707317072,4.266666666666667
Giannis Antetokounmpo,6.215909090909091,3.022727272727273,2.133068181818182,4.069204545454546,49.375,34.18181818181818,0.5568181818181818,0.17045454545454544,2.1818181818181817,4.159090909090909,2.3132530120481927
Andre Iguodala,2.627450980392157,1.303921568627451,1.838921568627451,3.9957843137254896,42.34313725490196,32.51960784313726,1.0392156862745099,0.4019607843137255,0.9117647058823529,1.7352941176470589,1.1772151898734178
Alonzo Gee,1.3488372093023255,0.627906976744186,0.5624418604651162,2.812209302325581,8.63953488372093,5.569767441860465,0.08139534883720931,0.046511627906976744,0.20930232558139536,0.4186046511627907,0.8571428571428571
Gary Harris,1.3888888888888888,0.4027777777777778,0.726388888888889,3.238333333333334,9.958333333333334,5.736111111111111,0.1388888888888889,0.06944444444444445,0.5277777777777778,0.9027777777777778,1.1176470588235294
Evan Fournier,4.193548387096774,1.7903225806451613,1.9150000000000005,4.008387096774194,36.17741935483871,22.725806451612904,0.45161290322580644,0.16129032258064516,0.9354838709677419,1.5161290322580645,1.3488372093023255
Jared Dudley,1.3636363636363635,0.6818181818181818,1.3901136363636362,3.5797727272727253,34.51136363636363,27.443181818181817,0.5454545454545454,0.11363636363636363,1.6590909090909092,3.2954545454545454,2.056338028169014
John Henson,4.073170731707317,2.2560975609756095,1.1309756097560975,3.592317073170731,21.975609756097562,14.585365853658537,0.1951219512195122,0.04878048780487805,2.8780487804878048,6.2073170731707314,3.4705882352941178
Donatas Motiejunas,6.416666666666667,3.388888888888889,1.9951388888888895,4.181944444444445,53.18055555555556,39.30555555555556,0.4722222222222222,0.20833333333333334,3.0277777777777777,6.208333333333333,3.2058823529411766
Andre Roberson,1.1341463414634145,0.573170731707317,1.2009756097560975,3.770853658536585,18.536585365853657,14.573170731707316,0.2804878048780488,0.036585365853658534,0.7439024390243902,1.4634146341463414,1.1090909090909091
Jonas Jerebko,2.0,0.9204545454545454,1.0621590909090912,3.8799999999999994,25.602272727272727,19.568181818181817,0.22727272727272727,0.056818181818181816,1.1818181818181819,2.352272727272727,1.5294117647058822
Aron Baynes,2.9761904761904763,1.6547619047619047,0.9665476190476193,3.705238095238096,18.785714285714285,13.107142857142858,0.2261904761904762,0.047619047619047616,1.9880952380952381,4.059523809523809,2.3194444444444446
