player_year,MP_x,2P,3P,3PA,FTr,TS%_x,ORB,TRB,AST%,STL%,BLK%,3PAr,DWS,DBPM,dist,dfga,label
Willy Hernangomez/2016-17,18.4,6.6,0.1,0.4,0.269,0.564,4.6,13.6,11.5,1.5,2.2,0.032,1.6,0.6,1.22189873418,4.89873417722,13
Gerald Green/2014-15,19.5,4.7,3.4,9.6,0.154,0.532,0.8,4.6,10.9,1.4,0.6,0.497,1.0,-3.3,1.22280487805,0.975609756098,12
Stanley Johnson/2016-17,17.8,2.2,1.2,4.0,0.145,0.436,0.9,5.0,10.5,2.1,1.5,0.422,1.8,1.8,1.225,0.853658536585,0
Jusuf Nurkic/2016-17,21.4,7.0,0.0,0.0,0.393,0.528,4.0,12.1,13.9,1.8,4.2,0.002,1.8,2.2,1.22558441558,4.7012987013,13
Kent Bazemore/2014-15,17.7,2.5,1.3,3.6,0.302,0.52,0.6,6.0,8.6,2.0,2.1,0.399,1.9,1.3,1.22666666667,1.40404040404,0
David Lee/2016-17,18.7,6.0,0.0,0.0,0.269,0.613,3.6,10.7,13.0,1.1,2.2,0.0,2.5,2.5,1.22989473684,3.46315789474,13
Tayshaun Prince/2014-15,24.1,3.8,0.8,1.7,0.162,0.504,1.3,5.4,10.3,1.1,0.9,0.167,1.2,0.1,1.23363636364,1.94805194805,15
Ramon Sessions/2014-15,18.6,3.2,0.6,1.8,0.518,0.49,0.7,4.4,23.0,1.2,0.0,0.18,0.7,-1.6,1.23582278481,0.721518987342,7
Ramon Sessions/2015-16,20.3,5.3,0.8,2.4,0.478,0.565,0.5,4.4,22.0,1.3,0.2,0.188,1.3,-1.5,1.23723404255,0.808510638298,7
JaMychal Green/2015-16,18.5,5.4,0.4,1.1,0.277,0.52,3.5,9.3,7.7,1.6,2.1,0.091,1.4,-0.3,1.23724137931,2.2183908046,8
Myles Turner/2015-16,22.8,6.9,0.1,0.4,0.228,0.531,1.8,8.7,5.0,0.9,5.1,0.026,2.3,1.4,1.23766666667,5.4,2
Luis Scola/2015-16,21.5,4.5,1.4,3.5,0.14,0.523,1.8,7.9,6.8,1.5,1.4,0.269,1.9,-0.4,1.23841584158,2.44554455446,0
Nick Young/2016-17,25.9,2.4,3.9,9.7,0.142,0.588,0.6,3.2,5.8,1.2,0.7,0.665,0.2,-3.4,1.23950617284,1.04938271605,10
Devin Harris/2015-16,20.0,3.2,1.5,4.4,0.374,0.559,0.5,3.9,14.5,2.4,0.8,0.422,1.3,0.4,1.24131578947,1.14473684211,3
Jonathon Simmons/2016-17,17.8,3.8,0.8,2.6,0.314,0.504,0.5,4.1,13.2,1.7,1.5,0.242,2.1,0.9,1.24180851064,1.1170212766,0
Ronnie Price/2015-16,19.5,1.4,2.0,5.8,0.136,0.517,0.7,2.9,17.9,3.0,0.9,0.649,1.0,-0.1,1.24527777778,0.402777777778,7
Anthony Tolliver/2014-15,18.8,1.4,2.7,7.3,0.176,0.569,1.3,5.9,6.3,0.9,0.9,0.738,0.9,-1.1,1.24658536585,2.64634146341,12
Patty Mills/2014-15,15.7,3.0,2.8,8.2,0.119,0.496,0.9,3.4,16.9,1.8,0.2,0.542,0.9,-1.8,1.25413793103,0.48275862069,7
DJ Augustin/2016-17,19.7,2.3,2.2,6.4,0.311,0.524,0.4,2.7,20.4,1.0,0.1,0.53,0.5,-3.3,1.25646341463,0.646341463415,7
Clint Capela/2015-16,19.1,5.7,0.0,0.0,0.531,0.553,4.7,12.1,5.1,2.0,5.2,0.003,2.0,1.7,1.25954022989,5.54022988506,8
Nerlens Noel/2016-17,20.5,6.3,0.0,0.0,0.359,0.622,3.2,10.1,8.1,3.1,4.1,0.003,1.9,3.8,1.26196428571,5.96428571429,2
Norman Powell/2016-17,18.0,4.5,1.5,4.6,0.314,0.552,0.7,4.4,9.3,1.9,0.9,0.342,1.4,-1.2,1.26208791209,0.879120879121,12
Taj Gibson/2015-16,26.5,4.9,0.0,0.1,0.292,0.556,3.8,9.4,8.3,1.2,2.9,0.006,2.2,1.7,1.26828571429,3.58095238095,2
Langston Galloway/2016-17,20.2,2.1,2.9,7.4,0.117,0.51,0.7,3.8,9.4,1.5,0.3,0.565,1.1,-1.7,1.27308641975,0.938271604938,12
Thabo Sefolosha/2014-15,18.8,2.9,0.9,2.9,0.233,0.506,2.0,8.2,11.2,2.8,1.8,0.313,1.7,2.5,1.27636363636,1.47272727273,0
Cory Joseph/2014-15,18.3,4.8,0.4,1.1,0.348,0.564,1.1,4.8,19.7,1.6,0.9,0.107,1.8,0.5,1.27853932584,1.22471910112,7
Alex Len/2014-15,22.0,4.2,0.0,0.1,0.295,0.542,3.4,10.8,3.1,1.1,5.3,0.008,2.1,2.3,1.2815,6.7,2
Mario Hezonja/2015-16,17.9,2.9,1.7,4.9,0.129,0.541,0.7,4.5,11.2,1.4,1.0,0.459,1.0,-0.9,1.2834939759,1.31325301205,12
Ed Davis/2015-16,20.8,4.4,0.0,0.0,0.605,0.616,4.8,12.8,7.7,1.7,3.3,0.0,2.3,2.5,1.285,4.74509803922,2
Anthony Tolliver/2016-17,22.7,1.6,2.2,5.6,0.234,0.595,1.2,5.8,7.7,1.1,1.2,0.655,0.8,-0.8,1.28538461538,2.34615384615,15
Mike Conley/2015-16,31.4,4.4,1.6,4.4,0.329,0.538,0.5,3.4,32.7,2.0,0.8,0.309,1.1,-1.9,1.28606060606,1.11111111111,1
Kelly Oubre/2016-17,20.3,3.0,1.2,4.2,0.224,0.516,1.4,5.8,4.0,1.8,0.9,0.425,1.4,-0.5,1.29978723404,1.84042553191,15
Omri Casspi/2014-15,21.1,4.4,0.9,2.2,0.447,0.58,1.4,6.6,11.8,1.1,0.5,0.204,0.6,-1.3,1.30153846154,1.9358974359,0
Domantas Sabonis/2016-17,20.1,3.1,1.1,3.5,0.139,0.469,1.0,6.3,7.2,1.2,1.6,0.331,1.8,-0.1,1.3016091954,3.35632183908,0
Tiago Splitter/2014-15,19.8,5.9,0.0,0.0,0.396,0.601,3.2,8.8,11.8,1.7,2.7,0.0,1.7,2.4,1.30571428571,4.4126984127,8
Carlos Boozer/2014-15,23.8,7.9,0.0,0.0,0.202,0.517,2.4,10.3,10.3,1.2,0.6,0.0,1.0,-1.5,1.3087804878,3.28048780488,2
Jordan Clarkson/2014-15,25.0,5.6,0.9,3.0,0.265,0.528,1.4,4.7,23.8,1.8,0.7,0.203,0.4,-1.7,1.31195121951,1.4512195122,18
Josh Richardson/2016-17,30.5,2.8,1.7,5.1,0.15,0.493,0.8,3.7,12.7,1.9,1.9,0.442,1.9,1.1,1.3143902439,1.37804878049,6
Shaun Livingston/2014-15,18.8,4.9,0.0,0.0,0.23,0.529,1.1,4.5,24.2,1.6,1.0,0.005,1.8,0.4,1.31607843137,1.36274509804,7
Steve Blake/2014-15,18.9,1.1,1.8,5.2,0.125,0.507,0.4,3.2,26.2,1.4,0.2,0.67,1.4,-0.9,1.31795454545,0.943181818182,7
Deron Williams/2016-17,25.9,3.9,1.8,5.1,0.182,0.541,0.3,3.2,35.9,1.0,0.4,0.39,0.9,-2.4,1.31934782609,1.16304347826,14
Alex Len/2016-17,20.3,5.2,0.1,0.3,0.449,0.553,3.6,11.8,4.2,1.1,5.1,0.026,1.7,1.2,1.323625,5.3125,2
Lou Williams/2015-16,28.5,3.3,2.1,6.0,0.612,0.584,0.6,3.2,15.1,1.6,0.8,0.462,0.3,-2.7,1.32652173913,1.0,3
Jerami Grant/2016-17,19.1,2.6,1.0,2.7,0.448,0.556,0.9,4.8,4.2,1.1,4.1,0.354,1.8,0.9,1.32779069767,2.23255813953,15
Ray McCallum/2014-15,21.1,4.3,0.9,2.8,0.179,0.496,1.3,4.5,21.3,1.6,0.6,0.236,0.5,-1.3,1.33341463415,0.939024390244,7
Marc Gasol/2015-16,34.4,6.6,0.0,0.1,0.347,0.528,1.2,7.3,18.9,1.4,3.6,0.004,1.9,1.7,1.33353658537,4.39024390244,11
Arron Afflalo/2016-17,25.9,2.8,1.4,3.4,0.221,0.559,0.2,2.8,7.4,0.7,0.4,0.36,0.2,-2.0,1.33693333333,0.64,10
Kelly Olynyk/2015-16,20.2,4.3,2.2,5.4,0.23,0.561,1.9,7.3,11.9,1.8,1.8,0.378,2.0,0.4,1.33824324324,3.60810810811,0
James Ennis/2016-17,23.5,2.3,1.2,3.3,0.343,0.581,1.7,6.2,6.5,1.6,1.2,0.427,1.7,1.0,1.33827586207,1.2183908046,15
Jrue Holiday/2015-16,28.2,6.4,1.7,5.1,0.231,0.529,0.5,3.8,37.3,2.4,1.0,0.277,1.2,-1.3,1.3385,1.29,14
AlFarouq Aminu/2014-15,18.5,3.0,0.9,3.3,0.331,0.504,3.0,9.0,6.1,2.6,3.7,0.347,2.0,2.9,1.34105882353,2.8,8
Maurice Harkless/2015-16,18.7,3.9,1.0,3.5,0.27,0.541,2.5,6.9,6.9,1.7,1.9,0.341,1.3,0.2,1.34180851064,2.05319148936,0
Meyers Leonard/2015-16,21.9,2.9,2.3,6.2,0.106,0.561,1.4,8.5,10.6,0.3,1.1,0.524,1.0,-1.0,1.34276923077,3.61538461538,15
Kobe Bryant/2015-16,28.2,5.1,2.6,9.0,0.252,0.469,0.8,4.8,19.1,1.7,0.5,0.42,0.5,-3.3,1.3443956044,0.769230769231,3
Nikola Mirotic/2014-15,20.2,3.4,2.2,6.8,0.455,0.556,1.4,8.8,9.7,1.7,2.4,0.502,2.7,0.0,1.34574468085,3.39361702128,0
Jerryd Bayless/2015-16,28.9,2.0,2.4,5.5,0.206,0.568,0.5,3.4,16.2,1.6,0.6,0.529,0.6,-2.1,1.3472,1.02666666667,3
Markieff Morris/2015-16,25.5,5.7,1.0,3.4,0.205,0.489,1.6,7.8,12.7,1.7,1.7,0.216,1.7,0.1,1.34792207792,2.35064935065,5
Ryan Anderson/2014-15,27.5,3.6,2.6,7.7,0.207,0.524,2.3,6.3,5.4,1.0,0.9,0.492,0.9,-3.1,1.34825581395,3.76744186047,10
Patrick Patterson/2016-17,24.6,1.4,2.1,5.7,0.156,0.542,1.4,6.6,6.6,1.3,1.2,0.659,1.6,0.4,1.34896551724,2.27586206897,15
Shabazz Muhammad/2016-17,19.4,5.7,1.2,3.5,0.318,0.566,2.0,5.2,3.7,0.7,0.3,0.244,0.2,-4.3,1.35088607595,0.898734177215,15
Trevor Booker/2014-15,19.8,4.5,0.7,1.9,0.319,0.536,3.2,9.1,9.0,1.5,2.1,0.181,1.9,0.7,1.35148148148,2.14814814815,8
Raul Neto/2015-16,18.5,2.8,1.5,3.9,0.167,0.53,0.4,2.9,18.7,2.2,0.1,0.388,1.6,-0.7,1.35548780488,1.14634146341,7
Jameer Nelson/2014-15,22.3,3.0,2.3,6.6,0.071,0.503,0.8,3.7,27.8,1.7,0.3,0.512,0.8,-1.6,1.35563380282,0.760563380282,18
Tony Parker/2015-16,27.5,5.9,0.5,1.2,0.241,0.546,0.3,3.2,29.1,1.4,0.4,0.092,2.9,-0.3,1.35753968254,0.84126984127,18
Dirk Nowitzki/2016-17,26.4,5.5,2.0,5.3,0.165,0.529,0.6,8.9,10.6,1.1,2.4,0.308,1.9,0.3,1.3586440678,4.89830508475,5
Kenneth Faried/2015-16,25.3,7.4,0.0,0.0,0.355,0.577,5.0,12.3,8.1,0.9,2.9,0.003,1.5,-0.1,1.35931034483,3.86206896552,2
Tim Frazier/2016-17,23.5,2.9,0.9,3.0,0.319,0.504,0.8,4.1,31.4,1.8,0.3,0.317,1.4,-0.7,1.360375,1.05,18
Beno Udrih/2014-15,18.9,5.3,0.6,2.3,0.202,0.55,0.5,3.4,24.0,1.6,0.4,0.192,1.6,-1.0,1.36217391304,1.07608695652,7
Randy Foye/2014-15,21.7,1.8,3.1,8.7,0.137,0.51,0.3,2.8,17.0,1.6,0.8,0.654,0.4,-1.8,1.36425925926,1.12962962963,3
JJ Barea/2014-15,17.7,4.5,1.4,4.4,0.175,0.502,0.6,3.5,29.5,1.2,0.1,0.312,0.6,-2.5,1.36536585366,0.743902439024,4
Danny Green/2015-16,26.1,1.7,2.0,6.1,0.082,0.492,0.8,5.3,9.3,2.0,2.4,0.622,4.1,3.0,1.36561538462,1.83076923077,15
Zaza Pachulia/2014-15,23.7,5.0,0.0,0.1,0.302,0.506,4.1,10.4,16.2,2.4,1.0,0.006,2.9,2.2,1.36568181818,5.14772727273,13
Dennis Schroder/2014-15,19.7,5.5,1.2,3.5,0.269,0.516,0.7,3.9,34.6,1.7,0.2,0.223,1.4,-2.1,1.36690721649,0.587628865979,4
Ben McLemore/2015-16,21.2,3.2,1.7,4.6,0.226,0.531,0.8,3.7,7.9,1.7,0.6,0.407,0.7,-1.2,1.36734939759,1.32530120482,15
Jae Crowder/2014-15,20.1,3.7,1.3,4.5,0.259,0.517,1.6,6.4,8.6,2.2,1.2,0.382,2.0,0.6,1.3691011236,2.05617977528,0
Emmanuel Mudiay/2016-17,25.6,3.9,1.4,4.6,0.303,0.483,0.7,4.6,21.8,1.4,0.7,0.323,0.5,-1.8,1.37194444444,1.15277777778,3
Rodney Hood/2014-15,21.3,3.1,2.1,5.8,0.214,0.529,0.3,4.0,13.2,1.5,0.9,0.455,0.9,-1.3,1.37296296296,1.33333333333,15
Enes Kanter/2016-17,21.3,9.3,0.1,0.9,0.387,0.599,4.6,11.3,7.9,1.0,2.0,0.052,1.8,-1.9,1.37337662338,5.14285714286,2
Kelly Olynyk/2016-17,20.5,4.5,1.6,4.5,0.242,0.603,1.7,8.4,15.2,1.4,1.5,0.378,1.9,0.5,1.37666666667,3.59139784946,0
Lance Thomas/2015-16,22.3,3.4,1.2,3.0,0.312,0.557,0.9,3.6,6.4,0.9,0.4,0.285,0.5,-2.1,1.37768115942,1.05797101449,15
Gerald Henderson/2015-16,19.9,4.6,1.2,3.4,0.276,0.526,0.8,5.3,8.2,1.4,1.0,0.257,1.0,-1.4,1.38305882353,1.17647058824,15
Caron Butler/2014-15,20.8,1.7,1.8,4.9,0.154,0.544,0.5,4.3,7.3,1.4,0.2,0.553,1.0,-0.5,1.38475,1.625,15
Lance Stephenson/2014-15,25.8,4.3,0.4,2.4,0.2,0.419,0.9,6.3,25.4,1.2,0.4,0.191,1.8,0.5,1.38813333333,1.02666666667,18
Kenneth Faried/2016-17,21.2,6.3,0.0,0.2,0.454,0.588,5.1,12.8,6.3,1.6,2.4,0.014,1.2,-0.1,1.38923076923,3.0,2
Jared Dudley/2014-15,23.8,2.6,1.6,4.0,0.158,0.572,0.9,4.6,11.5,2.1,0.5,0.454,2.1,0.5,1.39011363636,3.29545454545,15
Iman Shumpert/2015-16,24.4,1.9,1.2,4.0,0.167,0.475,0.9,5.6,9.8,2.1,1.2,0.479,1.8,1.9,1.39085365854,0.963414634146,15
David West/2014-15,28.7,6.1,0.1,0.4,0.235,0.508,2.1,8.5,20.1,1.3,2.0,0.029,2.8,2.4,1.39134146341,3.0,11
Ty Lawson/2016-17,25.1,4.2,0.7,2.5,0.416,0.551,0.9,3.7,30.0,2.2,0.3,0.226,1.0,-1.5,1.39148148148,0.666666666667,18
Larry Nance/2015-16,20.1,4.5,0.0,0.3,0.157,0.544,2.9,8.9,5.7,2.1,1.4,0.033,0.9,0.6,1.39492537313,2.17910447761,8
Jeff Green/2016-17,22.2,3.9,1.2,4.5,0.301,0.505,0.9,5.0,8.1,1.2,0.7,0.346,0.9,-1.8,1.39671428571,2.21428571429,15
Wesley Johnson/2015-16,20.8,2.3,2.2,6.7,0.089,0.513,0.8,5.4,4.4,2.7,2.6,0.6,2.7,1.8,1.39804597701,2.31034482759,15
Otto Porter/2014-15,19.4,3.5,0.9,2.6,0.202,0.523,1.8,5.6,6.8,1.6,1.7,0.266,1.8,0.9,1.39945652174,1.38043478261,0
LeBron James/2015-16,35.6,8.6,1.2,3.7,0.347,0.588,1.5,7.5,36.0,2.0,1.5,0.199,4.0,2.3,1.40176100629,1.32704402516,14
Enes Kanter/2015-16,21.0,8.5,0.2,0.4,0.349,0.626,5.2,13.9,3.1,0.7,1.5,0.029,2.1,-3.1,1.40184466019,5.12621359223,2
Caris LeVert/2016-17,21.7,3.3,1.7,5.4,0.245,0.556,0.7,5.5,13.7,1.9,0.5,0.484,1.0,-0.4,1.40475409836,1.59016393443,3
Andrew Bogut/2014-15,23.6,4.5,0.0,0.0,0.118,0.565,3.2,12.3,15.4,1.2,5.3,0.0,3.4,5.5,1.40674157303,7.03370786517,13
Dirk Nowitzki/2015-16,31.5,5.7,1.9,5.2,0.252,0.555,0.8,7.4,10.1,1.1,1.8,0.308,2.6,-0.3,1.40770642202,4.70642201835,5
Dorian FinneySmith/2016-17,20.3,1.5,1.2,4.2,0.183,0.486,1.2,4.8,6.0,1.6,1.4,0.574,1.5,1.3,1.4143902439,2.42682926829,15
Austin Rivers/2014-15,20.6,3.8,0.9,3.0,0.254,0.481,0.6,3.5,14.7,1.6,0.7,0.264,1.0,-1.2,1.41891304348,1.03260869565,3
Shaun Livingston/2015-16,19.5,4.8,0.0,0.3,0.245,0.581,1.0,4.0,21.0,1.8,1.3,0.032,1.7,0.1,1.41961538462,1.53846153846,7
OJ Mayo/2014-15,23.9,4.2,2.1,5.9,0.198,0.529,0.6,4.0,19.4,1.7,0.9,0.395,1.9,-1.3,1.42102272727,1.20454545455,3
Trevor Booker/2015-16,20.7,3.9,0.3,0.9,0.273,0.533,3.7,10.0,8.2,1.9,2.1,0.106,2.6,2.3,1.42158536585,2.39024390244,8
Tim Hardaway/2014-15,24.0,3.4,2.6,7.6,0.218,0.512,0.3,3.3,13.5,0.6,0.7,0.494,0.0,-4.2,1.42197530864,1.53086419753,10
Mirza Teletovic/2015-16,21.3,3.2,3.9,9.8,0.199,0.571,1.2,6.4,9.1,0.9,1.0,0.592,0.9,-2.7,1.42243902439,3.71951219512,15
Wayne Ellington/2015-16,21.3,2.7,2.1,6.0,0.112,0.498,0.4,3.9,7.8,1.5,0.3,0.478,0.3,-2.3,1.42365853659,1.09756097561,10
Vince Carter/2016-17,24.6,1.6,2.2,5.9,0.235,0.542,0.7,4.5,11.5,1.7,1.9,0.604,2.1,0.9,1.42806818182,1.55681818182,10
Glenn Robinson/2016-17,20.7,2.8,1.2,3.2,0.225,0.564,1.4,6.2,4.7,1.4,1.2,0.37,1.2,-0.2,1.4302739726,1.71232876712,15
Jerryd Bayless/2014-15,22.3,3.8,0.8,2.5,0.266,0.519,0.5,4.4,21.0,1.8,0.6,0.233,2.0,-0.3,1.43420454545,1.39772727273,7
Marco Belinelli/2014-15,22.4,2.9,2.2,6.0,0.211,0.553,0.7,4.1,10.3,1.1,0.2,0.489,1.4,-1.1,1.43558441558,1.27272727273,15
Danilo Gallinari/2014-15,24.2,3.1,2.7,7.6,0.336,0.563,0.8,5.5,9.4,1.6,1.1,0.53,1.0,-1.1,1.43636363636,2.28787878788,10
Joe Ingles/2014-15,21.2,1.6,1.5,4.3,0.113,0.533,0.5,3.8,16.8,2.3,0.5,0.571,1.6,0.3,1.43731707317,0.878048780488,3
Manu Ginobili/2014-15,22.7,3.7,2.0,5.9,0.346,0.544,0.6,4.8,28.6,2.2,0.9,0.438,2.3,0.3,1.43768292683,1.0487804878,18
Shabazz Muhammad/2015-16,20.5,5.8,0.9,3.3,0.355,0.548,2.1,5.7,5.2,0.7,0.3,0.223,0.2,-4.2,1.4387804878,1.25609756098,15
Wayne Ellington/2014-15,25.8,3.5,1.9,5.2,0.104,0.504,0.7,4.5,10.2,1.0,0.1,0.394,0.1,-2.6,1.43914634146,0.743902439024,10
Jerami Grant/2014-15,21.2,2.0,1.3,4.1,0.548,0.47,1.3,5.2,9.4,1.5,4.0,0.443,1.4,1.0,1.44085714286,2.54285714286,15
Luis Scola/2014-15,20.5,6.4,0.1,0.4,0.352,0.515,3.0,11.4,11.0,1.5,0.8,0.031,2.7,0.7,1.44170731707,2.69512195122,8
Marco Belinelli/2015-16,24.6,3.3,2.0,6.4,0.217,0.5,0.2,2.5,11.1,1.1,0.1,0.468,0.3,-2.9,1.44214285714,0.964285714286,10
Nene Hilario/2014-15,25.3,6.5,0.0,0.1,0.336,0.534,1.8,7.3,12.0,2.0,1.0,0.008,2.5,1.3,1.44344827586,3.65517241379,2
Zach Randolph/2016-17,24.5,8.3,0.4,1.9,0.2,0.49,3.7,12.1,13.5,1.1,0.5,0.098,2.4,-0.7,1.44406976744,3.41860465116,2
Lance Thomas/2014-15,24.0,4.2,0.2,0.5,0.224,0.456,1.6,4.7,7.4,1.3,0.4,0.05,0.4,-1.6,1.44424657534,1.09589041096,15
Serge Ibaka/2015-16,32.1,5.1,0.9,2.6,0.139,0.533,2.0,7.7,3.9,0.8,4.5,0.212,3.0,1.0,1.44557971014,5.02173913043,5
Dennis Schroder/2015-16,20.3,5.6,1.7,5.3,0.233,0.51,0.6,4.5,36.1,2.1,0.4,0.306,2.3,-0.9,1.44619565217,1.07608695652,4
Raymond Felton/2016-17,21.3,3.7,1.0,3.0,0.125,0.496,0.7,4.6,16.3,2.0,1.1,0.28,1.8,0.9,1.44943181818,1.39772727273,3
Matt Barnes/2016-17,24.0,2.0,1.8,5.3,0.188,0.514,1.4,7.8,15.6,1.3,1.3,0.556,1.7,0.6,1.45011494253,1.96551724138,3
CJ Watson/2014-15,24.9,2.8,1.8,4.4,0.4,0.581,0.5,4.1,23.3,2.1,0.5,0.42,1.8,0.1,1.45042253521,0.87323943662,18
Nikola Jokic/2015-16,21.7,5.8,0.6,1.7,0.317,0.582,3.8,11.6,18.1,2.3,2.3,0.14,2.2,2.2,1.45120481928,5.14457831325,13
Alan Anderson/2014-15,23.6,2.5,1.5,4.3,0.23,0.563,0.6,4.2,7.2,1.7,0.2,0.477,1.1,-0.5,1.45125,1.42045454545,15
Zaza Pachulia/2015-16,26.4,3.9,0.0,0.1,0.587,0.55,4.5,12.9,9.7,1.6,0.9,0.006,2.7,2.2,1.45145833333,6.0,2
Justin Holiday/2016-17,20.0,3.0,2.1,6.0,0.149,0.549,0.6,4.9,9.2,2.0,1.5,0.507,1.2,-0.8,1.45414634146,1.74390243902,15
Greg Monroe/2016-17,22.5,7.6,0.0,0.1,0.329,0.572,3.3,10.5,17.3,2.6,1.8,0.006,2.6,1.5,1.455,5.01136363636,13
Isaiah Canaan/2015-16,25.5,1.5,3.2,8.9,0.249,0.528,0.4,3.2,11.3,1.4,0.5,0.672,0.5,-2.9,1.45530120482,0.987951807229,10
Jared Sullinger/2015-16,23.6,6.1,0.5,1.9,0.2,0.476,3.6,12.7,15.5,1.9,1.9,0.128,3.6,2.3,1.45862068966,5.14942528736,13
Aaron Brooks/2014-15,23.0,4.3,2.3,6.0,0.213,0.534,0.6,3.2,24.2,1.5,0.6,0.383,1.5,-2.4,1.46168421053,0.810526315789,18
Sergio Rodriguez/2016-17,22.3,2.8,2.2,6.0,0.05,0.484,0.5,3.7,35.4,1.5,0.2,0.47,1.0,-2.4,1.46268292683,0.585365853659,4
Channing Frye/2014-15,24.9,1.1,2.6,6.7,0.072,0.546,0.5,5.6,7.4,1.3,1.7,0.71,1.4,0.0,1.46481481481,5.20987654321,15
Mason Plumlee/2014-15,21.3,5.8,0.0,0.1,0.648,0.57,3.6,10.6,7.0,1.9,2.9,0.006,2.3,1.4,1.46534090909,6.13636363636,2
Tyler Zeller/2014-15,21.1,7.1,0.0,0.0,0.3,0.594,3.0,9.7,10.8,0.5,2.3,0.0,2.0,0.4,1.46697674419,7.22093023256,2
Ryan Anderson/2015-16,30.4,4.8,2.3,6.4,0.245,0.546,2.3,7.1,6.1,0.9,1.0,0.385,0.8,-2.9,1.46989010989,3.18681318681,6
Derrick Favors/2016-17,23.7,6.1,0.1,0.3,0.261,0.512,2.8,9.3,7.9,2.0,2.7,0.024,2.2,2.3,1.47147540984,4.34426229508,2
Willie CauleyStein/2015-16,21.4,4.9,0.0,0.1,0.369,0.588,3.4,9.0,3.8,1.6,3.8,0.006,1.4,1.5,1.47472222222,3.27777777778,2
Bismack Biyombo/2016-17,22.1,3.6,0.0,0.0,0.69,0.546,3.2,11.4,6.0,0.7,4.1,0.0,2.1,2.0,1.47682926829,5.40243902439,2
Dante Cunningham/2016-17,25.0,2.2,1.6,4.0,0.075,0.586,1.2,6.0,3.1,1.2,1.4,0.504,1.6,0.8,1.48888888889,2.28395061728,15
DeMarre Carroll/2016-17,26.1,2.1,2.1,6.1,0.213,0.531,1.2,5.3,5.7,2.2,1.2,0.583,2.1,0.4,1.49011111111,2.51111111111,10
Matthew Dellavedova/2015-16,24.6,2.1,1.9,4.6,0.129,0.527,0.6,3.1,26.2,1.2,0.4,0.468,1.6,-1.4,1.49193877551,1.29591836735,18
Alex Len/2015-16,23.3,5.2,0.0,0.1,0.383,0.482,3.5,11.7,8.5,1.0,2.8,0.011,1.8,0.7,1.49243902439,5.31707317073,2
Alonzo Gee/2015-16,22.4,2.5,0.4,1.3,0.259,0.572,1.3,5.4,6.2,1.9,0.7,0.235,0.9,1.0,1.49304878049,1.58536585366,15
Amir Johnson/2015-16,22.8,4.8,0.2,0.9,0.284,0.602,3.6,10.1,11.4,1.4,3.6,0.101,2.9,3.2,1.49534883721,5.58139534884,2
Matthew Dellavedova/2014-15,20.6,1.1,1.8,4.4,0.124,0.493,1.0,3.3,21.1,0.9,0.1,0.544,0.5,-2.0,1.50011363636,1.81818181818,7
Jordan Hill/2014-15,26.8,6.8,0.1,0.2,0.216,0.494,3.3,10.7,9.5,0.9,2.3,0.014,1.1,-0.6,1.50219512195,6.40243902439,2
Anthony Morrow/2014-15,24.4,2.9,2.8,6.5,0.145,0.604,0.8,3.9,5.2,1.5,0.5,0.528,1.2,-1.8,1.5024691358,1.49382716049,10
Pau Gasol/2015-16,31.8,7.0,0.4,1.1,0.29,0.529,2.4,12.5,21.7,0.9,4.7,0.069,3.9,3.5,1.50393939394,7.71717171717,11
Austin Rivers/2015-16,21.9,4.0,1.5,4.5,0.225,0.523,0.5,3.2,10.6,1.6,0.5,0.359,1.3,-1.0,1.50480519481,1.24675324675,15
Kelly Olynyk/2014-15,22.2,4.8,1.5,4.4,0.258,0.558,2.3,7.7,12.2,2.3,2.1,0.331,2.1,1.4,1.50753623188,4.72463768116,0
CJ Miles/2016-17,23.4,2.3,3.4,8.3,0.144,0.592,0.6,4.6,4.1,1.3,1.2,0.632,1.4,-2.1,1.509875,1.2,10
Bismack Biyombo/2015-16,22.0,3.1,0.0,0.0,0.785,0.586,3.6,13.0,2.4,0.5,6.1,0.003,3.1,2.3,1.51068627451,6.51960784314,2
Joe Harris/2016-17,21.9,2.2,2.7,7.0,0.135,0.558,0.5,4.7,7.3,1.2,0.5,0.61,0.6,-1.5,1.51592592593,1.77777777778,10
Nikola Mirotic/2016-17,24.0,2.8,2.8,8.1,0.205,0.546,1.3,8.2,6.9,1.6,2.7,0.603,2.5,0.5,1.51638554217,2.79518072289,15
Devin Harris/2014-15,22.2,2.6,2.0,5.7,0.309,0.559,0.3,2.9,20.4,2.3,0.7,0.508,1.3,-0.8,1.51675,1.2625,7
Gerald Henderson/2016-17,23.2,3.7,1.3,3.7,0.298,0.529,0.7,4.0,10.5,1.2,0.7,0.313,1.0,-1.2,1.51768292683,1.14634146341,15
Jason Smith/2014-15,21.8,4.9,0.3,0.8,0.258,0.497,2.0,6.5,13.5,0.9,2.1,0.071,0.7,-0.9,1.51768292683,3.90243902439,0
Spencer Dinwiddie/2016-17,22.6,2.6,1.0,2.7,0.526,0.581,0.7,4.4,20.3,1.6,1.3,0.334,0.9,-0.2,1.5224137931,1.46551724138,7
Jason Terry/2014-15,21.3,1.4,2.8,7.1,0.108,0.579,0.3,2.7,13.8,2.0,0.9,0.724,1.5,-0.7,1.52444444444,0.79797979798,3
