Rk,Player,Season,Age,Tm,Lg,G,MP,TS%,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
112,DeMarcus Cousins\couside01,2016-17,26,TOT,NBA,72,34.2,.562,72,2465,25.7,.254,.468,7.1,29.2,18.2,25.8,2.0,3.3,13.5,36.5,107,105,3.8,3.8,7.6,.149,3.9,2.6,6.6,5.3
113,Spencer Hawes\hawessp01,2016-17,28,TOT,NBA,54,14.8,.562,1,797,15.6,.292,.188,5.3,21.5,13.4,16.5,0.9,3.3,14.0,19.8,108,107,0.7,1.0,1.7,.102,-1.2,0.8,-0.5,0.3
114,Thaddeus Young\youngth01,2016-17,28,IND,NBA,74,30.2,.562,74,2237,14.9,.172,.125,6.7,15.8,11.3,8.4,2.6,1.2,11.7,16.5,109,107,1.9,2.7,4.6,.099,0.0,1.5,1.5,2.0
115,Kosta Koufos\koufoko01,2016-17,27,SAC,NBA,71,20.0,.560,62,1419,13.8,.003,.158,9.7,22.9,16.4,5.3,1.3,3.1,12.7,15.3,109,109,1.2,1.4,2.6,.089,-2.6,0.7,-1.9,0.0
116,Tarik Black\blackta01,2016-17,25,LAL,NBA,67,16.3,.560,16,1091,15.0,.007,.371,13.8,20.7,17.1,5.3,1.3,3.3,14.5,15.7,114,111,1.5,0.9,2.4,.105,-1.8,0.2,-1.6,0.1
117,Alex Abrines\abrinal01,2016-17,23,OKC,NBA,68,15.5,.560,6,1055,10.1,.724,.144,1.9,7.1,4.5,5.5,1.7,0.6,8.3,15.9,113,110,1.2,0.9,2.1,.095,-0.3,-2.2,-2.5,-0.1
118,Courtney Lee\leeco01,2016-17,31,NYK,NBA,77,31.9,.559,74,2459,12.1,.382,.139,2.3,9.1,5.7,10.6,1.6,0.8,8.5,14.4,115,114,3.1,1.1,4.2,.081,0.5,-0.7,-0.2,1.1
119,Arron Afflalo\afflaar01,2016-17,31,SAC,NBA,61,25.9,.559,45,1580,9.0,.360,.221,0.7,8.4,4.6,7.4,0.7,0.4,8.4,14.4,109,116,1.2,0.2,1.4,.043,-1.4,-2.0,-3.5,-0.6
120,Willie Cauley-Stein\caulewi01,2016-17,23,SAC,NBA,75,18.9,.558,21,1421,16.4,.004,.314,7.0,20.5,13.8,9.4,1.9,2.9,11.2,19.6,109,108,1.4,1.5,3.0,.100,-2.0,0.9,-1.1,0.3
121,Joe Harris\harrijo01,2016-17,25,BRK,NBA,52,21.9,.558,11,1138,9.0,.610,.135,1.5,12.0,6.8,7.3,1.2,0.5,12.5,16.5,101,113,0.1,0.6,0.8,.032,-1.4,-1.5,-3.0,-0.3
122,Mason Plumlee\plumlma01,2016-17,26,TOT,NBA,81,26.5,.558,64,2148,18.1,.010,.482,8.8,22.5,15.6,19.8,1.6,3.4,15.2,18.1,114,108,3.6,2.5,6.0,.134,0.0,2.6,2.6,2.5
123,Eric Gordon\gordoer01,2016-17,28,HOU,NBA,75,31.0,.557,15,2323,13.1,.651,.172,1.4,8.1,4.7,12.3,1.0,1.4,10.0,22.1,109,113,2.5,1.4,3.8,.079,1.0,-2.4,-1.4,0.4
124,Jerami Grant\grantje01,2016-17,22,TOT,NBA,80,19.1,.556,4,1531,10.1,.354,.448,2.7,12.2,7.4,4.2,1.1,4.1,10.1,12.1,111,108,1.1,1.8,2.9,.091,-3.0,0.9,-2.1,0.0
125,Caris LeVert\leverca01,2016-17,22,BRK,NBA,57,21.7,.556,26,1237,12.2,.484,.245,2.0,13.9,8.0,13.7,1.9,0.5,12.3,16.6,107,111,0.8,1.0,1.8,.070,-0.7,-0.4,-1.1,0.3
126,Gorgui Dieng\dienggo01,2016-17,27,MIN,NBA,82,32.4,.555,82,2653,14.2,.065,.253,8.1,20.5,14.2,8.6,1.7,3.1,12.7,14.0,114,110,3.2,2.5,5.7,.103,-0.5,2.2,1.7,2.5
127,Malcolm Brogdon\brogdma01,2016-17,24,MIL,NBA,75,26.4,.555,28,1982,14.9,.304,.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,111,111,2.6,1.5,4.1,.100,0.6,-1.1,-0.5,0.8
128,Jerian Grant\grantje02,2016-17,24,CHI,NBA,63,16.3,.555,28,1028,13.1,.445,.243,1.8,9.9,5.8,17.3,2.3,0.6,11.7,16.0,114,108,1.3,1.2,2.5,.118,0.0,-0.3,-0.3,0.4
129,Evan Fournier\fournev01,2016-17,24,ORL,NBA,68,32.9,.555,66,2234,13.9,.387,.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,106,114,1.7,1.1,2.8,.059,0.8,-2.2,-1.3,0.4
130,Trevor Booker\booketr01,2016-17,29,BRK,NBA,71,24.7,.554,43,1754,15.7,.132,.186,8.7,25.5,17.2,12.9,2.1,1.2,16.6,18.7,105,107,0.9,2.2,3.1,.086,-1.6,1.8,0.2,1.0
131,Doug McDermott\mcderdo01,2016-17,25,TOT,NBA,66,22.8,.554,5,1508,10.7,.416,.169,1.4,11.5,6.4,5.9,0.4,0.3,6.6,16.4,112,112,1.6,1.0,2.6,.083,-1.2,-2.3,-3.5,-0.6
132,Marc Gasol\gasolma01,2016-17,32,MEM,NBA,74,34.2,.554,74,2531,20.2,.231,.286,2.6,18.7,10.4,24.8,1.4,3.7,11.3,26.4,111,106,4.2,3.5,7.7,.145,2.1,2.2,4.2,4.0
133,Russell Westbrook\westbru01,2016-17,28,OKC,NBA,81,34.6,.554,81,2802,30.6,.300,.433,5.4,28.8,17.1,57.3,2.3,0.9,15.9,41.7,112,104,8.5,4.6,13.1,.224,10.9,4.7,15.6,12.4
134,Timofey Mozgov\mozgoti01,2016-17,30,LAL,NBA,54,20.4,.553,52,1104,12.3,.003,.238,9.9,16.4,13.1,5.9,0.7,2.3,16.6,16.8,106,114,0.7,0.4,1.1,.048,-2.8,-0.8,-3.6,-0.4
135,Al Horford\horfoal01,2016-17,30,BOS,NBA,68,32.3,.553,68,2193,17.7,.302,.169,4.9,18.6,11.8,24.4,1.2,3.3,11.9,19.8,114,107,3.6,2.7,6.3,.137,1.0,2.1,3.1,2.8
136,Alex Len\lenal01,2016-17,23,PHO,NBA,77,20.3,.553,34,1560,15.0,.026,.449,10.6,25.3,17.8,4.2,1.1,5.1,15.5,17.6,108,108,1.2,1.7,3.0,.091,-3.0,1.2,-1.8,0.1
137,Norman Powell\powelno01,2016-17,23,TOR,NBA,76,18.0,.552,18,1368,14.0,.342,.314,2.2,11.7,6.9,9.3,1.9,0.9,10.8,21.1,109,109,1.4,1.4,2.8,.097,-0.4,-1.2,-1.5,0.2
138,DeMar DeRozan\derozde01,2016-17,27,TOR,NBA,74,35.4,.552,74,2620,24.0,.080,.419,3.0,13.6,8.3,20.6,1.5,0.4,9.0,34.3,113,110,6.7,2.4,9.0,.166,2.4,-1.5,0.9,1.9
139,Kyle O'Quinn\oquinky01,2016-17,26,NYK,NBA,79,15.6,.552,8,1229,20.5,.041,.201,13.7,24.8,19.2,14.8,1.5,6.9,14.5,18.5,114,105,2.1,1.8,3.9,.151,-0.1,3.7,3.5,1.7
140,Ty Lawson\lawsoty01,2016-17,29,SAC,NBA,69,25.1,.551,24,1732,15.4,.226,.416,3.0,8.9,6.0,30.0,2.2,0.3,17.3,19.5,110,113,2.2,1.0,3.2,.088,0.2,-1.5,-1.3,0.3
141,Marvin Williams\willima02,2016-17,30,CHO,NBA,76,30.2,.551,76,2295,13.7,.503,.213,4.2,19.7,11.9,7.1,1.3,2.0,7.2,16.3,111,108,2.4,2.6,5.0,.105,-0.3,0.5,0.2,1.3
142,Jon Leuer\leuerjo01,2016-17,27,DET,NBA,75,25.9,.551,34,1944,14.2,.259,.175,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,113,109,2.5,2.0,4.5,.112,-0.4,0.5,0.2,1.1
143,John Henson\hensojo01,2016-17,26,MIL,NBA,58,19.4,.550,39,1123,15.3,.003,.346,9.6,20.8,15.3,7.7,1.3,6.1,13.0,16.6,110,106,1.1,1.6,2.7,.115,-2.6,2.5,-0.1,0.5
144,Jeremy Lamb\lambje01,2016-17,24,CHO,NBA,62,18.4,.550,5,1143,17.0,.297,.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,109,108,1.4,1.3,2.7,.115,-0.8,-0.8,-1.7,0.1
145,Terrence Ross\rosste01,2016-17,25,TOT,NBA,78,25.1,.550,24,1955,13.4,.524,.103,1.0,10.9,5.9,7.1,2.3,1.4,8.0,19.3,107,109,1.5,2.0,3.5,.086,0.4,-0.6,-0.2,0.9
146,Justin Hamilton\hamilju01,2016-17,26,BRK,NBA,64,18.4,.550,7,1177,13.6,.478,.137,6.5,17.0,11.8,7.3,1.2,2.8,9.7,16.2,109,110,1.0,1.0,2.1,.084,-0.9,0.2,-0.8,0.4
147,Devin Harris\harride01,2016-17,33,DAL,NBA,65,16.7,.549,0,1087,13.8,.519,.378,1.1,13.0,6.8,20.0,2.1,0.6,12.5,19.7,108,109,1.1,1.1,2.2,.096,-0.1,-0.3,-0.4,0.4
148,Sam Dekker\dekkesa01,2016-17,22,HOU,NBA,77,18.4,.549,2,1419,13.0,.436,.159,7.2,14.6,10.9,7.7,1.3,1.2,8.2,14.9,115,110,1.9,1.2,3.1,.105,-0.4,-0.6,-1.1,0.3
149,Justin Holiday\holidju01,2016-17,27,NYK,NBA,82,20.0,.549,4,1639,12.7,.507,.149,1.8,13.1,7.4,9.2,2.0,1.5,10.3,16.9,108,111,1.3,1.2,2.5,.073,-0.3,-0.8,-1.1,0.4
150,Trevor Ariza\arizatr01,2016-17,31,HOU,NBA,80,34.7,.548,80,2773,12.3,.695,.158,2.1,15.9,9.0,8.8,2.5,0.6,8.0,14.1,113,108,2.8,3.2,6.0,.104,0.7,1.0,1.7,2.6
151,Avery Bradley\bradlav01,2016-17,26,BOS,NBA,55,33.4,.548,55,1835,14.4,.357,.120,4.0,16.2,10.1,10.9,1.8,0.5,9.7,21.9,105,108,1.1,2.0,3.1,.080,-0.2,-0.4,-0.5,0.7
152,Will Barton\bartowi01,2016-17,26,DEN,NBA,60,28.4,.547,19,1705,15.5,.353,.285,3.8,12.8,8.4,17.7,1.4,1.3,11.5,21.1,112,114,2.5,0.8,3.3,.093,1.3,-1.0,0.3,1.0
153,Bismack Biyombo\biyombi01,2016-17,24,ORL,NBA,81,22.1,.546,27,1793,12.2,.000,.690,9.3,25.6,17.2,6.0,0.7,4.1,17.7,13.2,106,108,0.8,2.1,2.9,.077,-4.2,2.0,-2.2,-0.1
154,Patrick Beverley\beverpa01,2016-17,28,HOU,NBA,67,30.7,.546,67,2058,13.0,.530,.175,5.0,15.9,10.4,18.8,2.3,1.0,14.6,14.1,116,108,2.9,2.4,5.3,.124,0.8,1.5,2.3,2.2
155,Sean Kilpatrick\kilpase01,2016-17,27,BRK,NBA,70,25.1,.546,24,1754,13.1,.419,.329,1.3,15.4,8.4,14.6,1.2,0.3,13.9,23.9,101,112,0.3,1.1,1.4,.039,-1.2,-1.8,-3.0,-0.4
156,Nikola Mirotic\mirotni01,2016-17,25,CHI,NBA,70,24.0,.546,15,1679,14.5,.603,.205,3.9,20.9,12.3,6.9,1.6,2.7,10.4,19.8,107,105,1.3,2.5,3.8,.108,0.0,0.5,0.4,1.0
157,Ersan Ilyasova\ilyaser01,2016-17,29,TOT,NBA,82,26.1,.546,52,2142,14.6,.452,.233,5.9,18.8,12.4,11.0,1.3,0.9,10.6,22.2,107,108,1.8,2.3,4.1,.091,0.3,-0.8,-0.5,0.8
158,Jahlil Okafor\okafoja01,2016-17,21,PHI,NBA,50,22.7,.546,33,1134,14.8,.000,.335,7.9,15.5,11.7,9.0,0.9,3.4,14.4,24.1,101,110,0.1,1.1,1.2,.050,-3.4,0.1,-3.3,-0.4
159,Kristaps Porzingis\porzikr01,2016-17,21,NYK,NBA,66,32.8,.546,65,2164,17.4,.319,.256,5.5,18.2,11.8,7.3,1.1,4.9,9.7,24.3,108,109,2.4,2.1,4.5,.100,0.2,0.0,0.2,1.2
160,Austin Rivers\riverau01,2016-17,24,LAC,NBA,74,27.8,.545,29,2054,11.4,.409,.261,1.1,7.5,4.4,15.0,1.2,0.4,12.4,20.3,105,112,1.2,1.3,2.5,.059,-0.1,-1.5,-1.6,0.2
161,Wilson Chandler\chandwi01,2016-17,29,DEN,NBA,71,30.9,.545,33,2197,14.9,.347,.207,5.2,17.7,11.5,9.8,1.2,1.1,10.0,22.0,109,113,2.4,1.1,3.6,.078,0.5,-1.3,-0.8,0.7
162,Bobby Portis\portibo01,2016-17,21,CHI,NBA,64,15.6,.545,13,1000,14.9,.256,.157,8.0,24.0,16.0,5.7,0.8,0.9,8.4,19.1,110,107,1.1,1.2,2.4,.114,-1.6,-1.5,-3.1,-0.3
163,Garrett Temple\templga01,2016-17,30,SAC,NBA,65,26.6,.545,21,1728,11.2,.509,.171,2.2,10.0,6.1,14.5,2.5,1.5,14.4,14.2,106,111,0.9,1.3,2.2,.062,-0.3,0.6,0.3,1.0
164,Jameer Nelson\nelsoja01,2016-17,34,DEN,NBA,75,27.3,.544,39,2045,11.4,.452,.104,1.5,8.8,5.2,26.0,1.3,0.3,17.0,15.8,111,115,2.3,0.5,2.8,.065,0.3,-2.3,-2.0,0.0
165,Julius Randle\randlju01,2016-17,22,LAL,NBA,74,28.8,.543,73,2132,16.3,.082,.365,7.5,25.8,16.3,19.3,1.1,1.4,16.2,21.4,107,112,2.0,1.5,3.5,.080,-0.7,0.7,0.0,1.1
166,Taj Gibson\gibsota01,2016-17,31,TOT,NBA,78,25.5,.543,71,1989,15.1,.018,.223,8.6,18.0,13.2,5.9,1.1,2.6,11.9,19.3,107,107,1.6,2.5,4.0,.098,-2.4,0.3,-2.1,0.0
167,Patrick Patterson\pattepa01,2016-17,27,TOR,NBA,65,24.6,.542,8,1599,10.8,.659,.156,4.4,16.2,10.3,6.6,1.3,1.2,8.5,12.5,115,109,1.7,1.6,3.3,.100,0.5,0.4,0.9,1.2
168,Vince Carter\cartevi01,2016-17,40,MEM,NBA,73,24.6,.542,15,1799,11.7,.604,.235,2.2,12.5,7.2,11.5,1.7,1.9,8.5,14.9,112,108,1.9,2.1,4.0,.106,0.1,0.9,1.0,1.4
169,Joe Johnson\johnsjo02,2016-17,35,UTA,NBA,78,23.6,.542,14,1843,12.8,.412,.123,2.1,12.7,7.6,12.6,1.0,0.8,9.5,18.5,109,108,1.7,2.1,3.8,.099,-0.1,-0.1,-0.2,0.8
170,Paul Millsap\millspa01,2016-17,31,ATL,NBA,69,34.0,.542,67,2343,17.8,.248,.417,5.3,19.5,12.5,17.9,1.9,2.3,12.1,24.4,108,104,2.6,3.8,6.4,.132,0.5,2.1,2.7,2.7
171,John Wall\walljo01,2016-17,26,WAS,NBA,78,36.4,.541,78,2836,23.2,.190,.367,2.3,10.6,6.5,46.9,2.7,1.4,16.2,30.6,110,109,5.7,3.0,8.8,.148,3.8,0.2,4.0,4.3
172,Deron Williams\willide01,2016-17,32,TOT,NBA,64,25.9,.541,44,1657,14.0,.390,.182,0.9,9.4,5.1,35.9,1.0,0.4,17.6,22.1,106,113,1.5,0.9,2.4,.069,0.2,-2.4,-2.3,-0.1
173,Harrison Barnes\barneha02,2016-17,24,DAL,NBA,79,35.5,.541,79,2803,16.3,.173,.220,3.7,13.2,8.2,7.8,1.2,0.5,6.8,25.3,106,111,2.5,2.1,4.6,.079,-0.7,-1.2,-1.9,0.1
174,Markieff Morris\morrima02,2016-17,27,WAS,NBA,76,31.2,.540,76,2374,13.7,.220,.242,5.1,18.2,11.7,7.8,1.7,1.5,11.6,20.5,106,109,1.6,2.5,4.1,.083,-1.3,0.2,-1.0,0.6
175,Buddy Hield\hieldbu01,2016-17,23,TOT,NBA,82,23.0,.540,55,1888,11.8,.493,.099,2.0,13.5,7.8,10.3,1.0,0.4,11.2,21.4,100,112,0.0,1.3,1.3,.032,-0.9,-1.9,-2.8,-0.4
176,Nik Stauskas\stausni01,2016-17,23,PHI,NBA,80,27.4,.540,27,2188,9.0,.566,.237,1.1,10.3,5.7,12.9,1.0,1.2,15.5,16.4,100,112,0.1,1.4,1.4,.031,-1.7,-0.7,-2.4,-0.2
177,Patrick McCaw\mccawpa01,2016-17,21,GSW,NBA,71,15.1,.540,20,1074,8.6,.502,.151,2.4,7.6,5.2,9.0,1.4,1.1,12.1,11.9,107,108,0.6,1.2,1.7,.077,-1.6,-0.1,-1.7,0.1
178,T.J. Warren\warretj01,2016-17,23,PHO,NBA,66,31.0,.539,59,2048,15.6,.120,.189,6.5,11.7,9.0,5.8,1.8,1.5,6.1,19.2,113,113,3.0,1.1,4.1,.096,0.2,-0.5,-0.3,0.9
179,Jaylen Brown\brownja02,2016-17,20,BOS,NBA,78,17.2,.539,20,1341,10.3,.319,.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,102,110,0.2,1.3,1.5,.053,-3.1,-0.9,-4.0,-0.7
180,Ricky Rubio\rubiori01,2016-17,26,MIN,NBA,75,32.9,.539,75,2469,16.8,.302,.438,3.2,11.4,7.2,38.9,2.6,0.3,20.1,17.4,115,112,4.5,1.7,6.1,.119,1.7,-1.0,0.8,1.7
181,Ben McLemore\mclembe01,2016-17,23,SAC,NBA,61,19.3,.538,26,1176,9.8,.406,.222,1.9,10.8,6.4,6.9,1.2,0.5,11.9,20.1,99,114,-0.1,0.5,0.4,.015,-2.1,-2.7,-4.8,-0.8
182,Jonas Jerebko\jerebjo01,2016-17,29,BOS,NBA,78,15.8,.537,6,1232,9.3,.496,.141,5.5,19.1,12.3,8.1,1.0,1.1,12.3,11.4,109,109,0.8,1.3,2.1,.081,-2.4,0.3,-2.1,0.0
183,E'Twaun Moore\mooreet01,2016-17,27,NOP,NBA,73,24.9,.537,22,1820,12.1,.336,.120,1.9,6.9,4.4,13.8,1.3,1.4,8.7,17.4,107,111,1.2,1.5,2.7,.070,-0.8,-0.5,-1.3,0.3
184,Derrick Williams\willide02,2016-17,25,TOT,NBA,50,16.1,.537,11,804,10.6,.398,.365,2.6,15.1,8.9,5.1,0.9,0.7,9.0,17.2,106,111,0.4,0.6,1.1,.064,-2.4,-1.8,-4.2,-0.4
185,Danny Green\greenda02,2016-17,29,SAS,NBA,68,26.6,.537,68,1807,10.2,.693,.071,2.0,11.8,7.0,9.6,2.0,2.6,14.1,13.5,103,104,0.4,3.0,3.4,.090,-0.3,2.7,2.4,2.0
186,Justin Anderson\anderju01,2016-17,23,TOT,NBA,75,16.4,.537,10,1228,13.9,.442,.294,6.2,16.9,11.3,8.8,1.7,1.6,11.7,20.9,104,109,0.6,1.3,1.9,.074,-1.2,-0.3,-1.6,0.1
187,Iman Shumpert\shumpim01,2016-17,26,CLE,NBA,76,25.5,.536,31,1937,9.0,.534,.184,2.3,9.9,6.2,7.8,1.6,1.1,12.9,13.9,104,112,0.7,1.4,2.0,.050,-1.3,0.0,-1.3,0.3
188,Timothe Luwawu-Cabarrot\luwawti01,2016-17,21,PHI,NBA,69,17.2,.536,19,1190,8.5,.446,.341,2.3,11.5,6.9,9.6,1.3,0.7,15.0,17.8,100,112,0.0,0.8,0.8,.034,-2.8,-1.2,-4.0,-0.6
189,Tyler Johnson\johnsty01,2016-17,24,MIA,NBA,73,29.8,.535,0,2178,15.9,.303,.308,2.5,12.5,7.4,16.6,1.9,1.6,8.8,20.9,112,107,3.1,2.7,5.8,.128,0.7,0.7,1.5,1.9
190,Carmelo Anthony\anthoca01,2016-17,32,NYK,NBA,74,34.3,.535,74,2538,17.9,.303,.263,2.6,15.9,9.3,14.5,1.2,1.1,9.0,29.1,108,113,3.2,1.5,4.7,.089,1.5,-2.2,-0.7,0.8
191,Andrew Wiggins\wiggian01,2016-17,21,MIN,NBA,82,37.2,.534,82,3048,16.5,.184,.345,3.9,8.8,6.3,10.6,1.4,0.8,9.4,29.0,107,115,3.3,0.9,4.2,.066,0.2,-2.9,-2.7,-0.6
192,Robert Covington\covinro01,2016-17,26,PHI,NBA,67,31.6,.534,67,2119,13.2,.563,.238,4.8,17.9,11.3,7.5,2.9,2.6,13.9,19.2,100,105,0.0,3.2,3.1,.071,-0.7,2.0,1.4,1.8
193,Victor Oladipo\oladivi01,2016-17,24,OKC,NBA,67,33.2,.534,67,2222,13.6,.378,.165,1.9,12.6,7.2,12.5,1.7,0.8,10.6,21.4,106,109,1.7,2.3,4.0,.085,-0.4,-0.9,-1.3,0.4
194,Mindaugas Kuzminskas\kuzmimi01,2016-17,27,NYK,NBA,68,14.9,.533,5,1016,12.4,.455,.184,5.0,8.4,6.7,10.3,1.4,0.9,11.3,19.2,107,114,0.8,0.4,1.2,.055,-0.2,-2.5,-2.7,-0.2
195,Dennis Schroder\schrode01,2016-17,23,ATL,NBA,79,31.5,.533,78,2485,16.1,.242,.210,1.9,9.0,5.5,35.5,1.5,0.6,16.3,27.8,103,109,1.2,2.5,3.7,.071,0.7,-1.4,-0.7,0.8
196,Wesley Matthews\matthwe02,2016-17,30,DAL,NBA,73,34.2,.533,73,2495,11.9,.566,.211,0.8,11.8,6.0,13.6,1.6,0.6,9.9,19.4,104,110,1.0,2.1,3.1,.060,0.2,-0.1,0.1,1.3
197,Trey Burke\burketr01,2016-17,24,WAS,NBA,57,12.3,.532,0,703,10.8,.275,.114,1.1,6.4,3.8,20.7,0.8,0.6,15.2,19.6,103,114,0.3,0.3,0.5,.036,-2.3,-3.4,-5.7,-0.7
198,LaMarcus Aldridge\aldrila01,2016-17,31,SAS,NBA,72,32.4,.532,72,2335,18.6,.053,.258,8.6,16.6,12.7,9.9,1.0,3.1,7.7,24.5,111,104,3.5,3.7,7.3,.149,-0.3,1.4,1.1,1.8
199,Manu Ginobili\ginobma01,2016-17,39,SAS,NBA,69,18.7,.532,0,1291,13.9,.517,.244,2.5,11.1,6.9,20.8,3.2,1.0,16.5,20.4,104,102,0.6,2.4,3.0,.110,0.5,1.4,1.9,1.3
200,Jrue Holiday\holidjr01,2016-17,26,NOP,NBA,67,32.7,.532,61,2190,17.1,.314,.188,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,104,108,1.2,2.6,3.8,.084,1.2,0.5,1.7,2.0
201,DeMarre Carroll\carrode01,2016-17,30,TOR,NBA,72,26.1,.531,72,1882,11.9,.583,.213,3.8,12.7,8.3,5.7,2.2,1.2,8.3,15.5,110,108,1.7,2.1,3.8,.097,0.6,0.4,1.0,1.4
202,Devin Booker\bookede01,2016-17,20,PHO,NBA,78,35.0,.531,78,2730,14.6,.283,.308,1.8,8.3,5.0,16.3,1.3,0.6,12.9,28.6,103,116,1.4,0.6,2.0,.035,0.4,-2.7,-2.3,-0.2
203,Troy Daniels\danietr01,2016-17,25,MEM,NBA,67,17.7,.531,3,1183,10.4,.717,.109,2.0,7.9,4.8,6.6,0.9,0.3,8.0,21.7,104,112,0.5,0.8,1.3,.051,0.3,-3.4,-3.1,-0.3
204,Aaron Gordon\gordoaa01,2016-17,21,ORL,NBA,80,28.7,.530,72,2298,14.4,.309,.251,5.3,14.1,9.6,10.5,1.4,1.4,8.5,20.1,107,111,2.0,1.7,3.7,.076,-0.2,-0.4,-0.7,0.8
205,Derrick Rose\rosede01,2016-17,28,NYK,NBA,64,32.5,.530,64,2082,17.0,.061,.259,3.4,9.3,6.4,22.8,1.1,0.7,11.9,25.7,108,115,2.4,0.6,3.0,.068,0.2,-2.2,-1.9,0.0
206,Nicolas Batum\batumni01,2016-17,28,CHO,NBA,77,34.0,.529,77,2617,15.8,.415,.291,1.9,18.4,10.1,27.6,1.6,1.0,15.0,22.3,105,108,1.7,2.8,4.5,.083,0.6,0.6,1.2,2.1
207,Marquese Chriss\chrisma01,2016-17,19,PHO,NBA,82,21.3,.529,75,1743,12.3,.354,.286,5.8,16.1,10.8,5.2,1.8,3.2,13.2,19.7,102,110,0.3,1.5,1.8,.050,-1.6,0.0,-1.6,0.2
208,Gerald Henderson\hendege02,2016-17,29,PHI,NBA,72,23.2,.529,41,1667,10.8,.313,.298,2.2,10.0,6.1,10.5,1.2,0.7,9.0,17.9,106,112,1.0,1.0,2.1,.059,-1.8,-1.2,-3.1,-0.5
209,Dirk Nowitzki\nowitdi01,2016-17,38,DAL,NBA,54,26.4,.529,54,1424,17.0,.308,.165,1.8,28.3,14.4,10.6,1.1,2.4,6.6,25.8,103,106,0.6,1.9,2.5,.084,-1.6,0.3,-1.3,0.2
210,Jusuf Nurkic\nurkiju01,2016-17,22,TOT,NBA,65,21.4,.528,48,1391,17.5,.002,.393,12.3,24.8,18.6,13.9,1.8,4.2,18.6,23.9,101,107,0.2,1.8,2.0,.068,-2.3,2.2,-0.2,0.6
211,Michael Kidd-Gilchrist\kiddgmi01,2016-17,23,CHO,NBA,81,29.0,.528,81,2349,14.3,.015,.314,7.3,19.3,13.2,7.4,1.7,2.9,7.4,14.6,113,106,2.7,3.1,5.8,.119,-2.0,2.2,0.2,1.3
212,Solomon Hill\hillso01,2016-17,25,NOP,NBA,80,29.7,.528,71,2374,8.0,.566,.268,2.3,11.4,6.8,8.1,1.5,1.1,13.3,11.5,103,109,0.4,2.3,2.7,.055,-1.8,1.5,-0.3,1.0
213,Nemanja Bjelica\bjeline01,2016-17,28,MIN,NBA,65,18.3,.526,1,1190,11.0,.497,.171,5.5,18.6,12.0,9.6,1.7,1.4,13.4,16.4,105,111,0.6,0.9,1.5,.059,-0.7,-0.4,-1.1,0.3
214,Jordan Clarkson\clarkjo01,2016-17,24,LAL,NBA,82,29.2,.526,19,2397,13.1,.332,.157,2.2,9.3,5.6,14.4,1.8,0.3,12.5,23.3,102,115,0.5,0.7,1.2,.024,-0.5,-2.3,-2.7,-0.4
215,Al Jefferson\jeffeal01,2016-17,32,IND,NBA,66,14.1,.526,1,931,18.9,.002,.180,9.2,24.2,16.8,11.0,1.0,1.5,6.1,26.1,109,108,1.2,1.1,2.3,.119,-1.5,-1.5,-3.1,-0.3
216,Jamal Crawford\crawfja01,2016-17,36,LAC,NBA,82,26.3,.526,1,2157,12.0,.371,.234,0.9,5.7,3.3,15.1,1.4,0.5,12.3,22.7,102,112,0.5,1.4,1.9,.042,-1.0,-2.1,-3.0,-0.6
217,Kyle Anderson\anderky01,2016-17,23,SAS,NBA,72,14.2,.525,14,1020,12.5,.191,.273,3.7,19.0,11.5,12.4,2.5,2.1,14.3,12.1,109,101,0.7,2.0,2.7,.127,-2.1,3.7,1.6,0.9
218,Noah Vonleh\vonleno01,2016-17,21,POR,NBA,74,17.1,.525,41,1265,10.8,.074,.348,11.4,22.5,17.0,3.4,1.2,1.7,17.1,13.1,106,110,0.6,1.2,1.8,.069,-3.5,-0.3,-3.9,-0.6
219,D.J. Augustin\augusdj01,2016-17,29,ORL,NBA,78,19.7,.524,20,1538,11.0,.530,.311,1.0,7.4,4.1,20.4,1.0,0.1,13.3,19.4,104,115,0.7,0.5,1.2,.038,-0.9,-3.3,-4.2,-0.9
220,Tyus Jones\jonesty01,2016-17,20,MIN,NBA,60,12.9,.523,0,774,13.8,.403,.238,1.5,8.7,5.0,28.0,3.1,0.6,16.0,13.6,114,111,1.0,0.6,1.5,.095,-0.4,-1.5,-1.9,0.0
221,Pascal Siakam\siakapa01,2016-17,22,TOR,NBA,55,15.6,.523,38,859,11.5,.034,.156,8.4,15.9,12.2,2.9,1.5,4.5,13.1,13.1,106,106,0.4,1.2,1.6,.089,-3.0,1.8,-1.1,0.2
222,Rodney Hood\hoodro01,2016-17,24,UTA,NBA,59,27.0,.522,55,1593,12.4,.461,.173,1.2,13.1,7.3,10.1,1.3,0.6,8.3,22.9,104,107,0.7,1.9,2.6,.078,-0.3,-0.9,-1.2,0.3
